emerald_id,name,ra,dec,z_spec,status,priority,jwst_program_id,notes,ancillary_assets,f200w,f444w
EMR-56643,JADES-1056643,189.211826,62.202049,5.024,queued,high,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-56643/images/7935-obs4_ID-1056643.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1056643.jpg"", ""access_level"": ""team""}]",27.83,27.10
EMR-56771,JADES-1056771,189.236687,62.202461,5.2,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-56771/images/7935-obs4_ID-1056771.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1056771.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-56771/images/7935-obs5_ID-1056771.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1056771.jpg"", ""access_level"": ""team""}]",28.44,27.33
EMR-57110,JADES-1057110,189.203533,62.203335,7.19,queued,low,7935,NIRSpec high-z,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-57110/images/7935-obs4_ID-1057110.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1057110.jpg"", ""access_level"": ""team""}]",27.83,27.81
EMR-57185,JADES-1057185,189.236778,62.203519,4.654,queued,medium,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-57185/images/7935-obs4_ID-1057185.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1057185.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-57185/images/7935-obs5_ID-1057185.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1057185.jpg"", ""access_level"": ""team""}]",27.53,28.16
EMR-57249,JADES-1057249,189.235097,62.203763,4.214,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-57249/images/7935-obs4_ID-1057249.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1057249.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-57249/images/7935-obs5_ID-1057249.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1057249.jpg"", ""access_level"": ""team""}]",27.28,27.50
EMR-57257,JADES-1057257,189.265144,62.203767,4.417,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-57257/images/7935-obs5_ID-1057257.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1057257.jpg"", ""access_level"": ""team""}]",28.04,28.39
EMR-57330,JADES-1057330,189.228846,62.204,6.546,queued,high,7935,-1,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-57330/images/7935-obs4_ID-1057330.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1057330.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-57330/images/7935-obs5_ID-1057330.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1057330.jpg"", ""access_level"": ""team""}]",26.54,26.26
EMR-57819,JADES-1057819,189.238392,62.205313,4.056,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-57819/images/7935-obs4_ID-1057819.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1057819.jpg"", ""access_level"": ""team""}]",26.35,26.02
EMR-57956,JADES-1057956,189.153821,62.20559,5.957,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-57956/images/7935-obs5_ID-1057956.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1057956.jpg"", ""access_level"": ""team""}]",27.52,27.33
EMR-57980,JADES-1057980,189.247757,62.205663,5.225,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-57980/images/7935-obs5_ID-1057980.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1057980.jpg"", ""access_level"": ""team""}]",28.86,28.24
EMR-57999,JADES-1057999,189.159079,62.205755,7.306,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-57999/images/7935-obs5_ID-1057999.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1057999.jpg"", ""access_level"": ""team""}]",26.34,25.90
EMR-58340,JADES-1058340,189.243121,62.206718,5.816,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-58340/images/7935-obs5_ID-1058340.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1058340.jpg"", ""access_level"": ""team""}]",29.03,28.64
EMR-58458,JADES-1058458,189.199015,62.207025,4.956,queued,low,7935,NIRSpec z>4.5 filler,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-58458/images/7935-obs4_ID-1058458.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1058458.jpg"", ""access_level"": ""team""}]",29.80,29.11
EMR-58561,JADES-1058561,189.221827,62.207356,6.551,queued,high,7935,NIRSpec z>6 filler,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-58561/images/7935-obs4_ID-1058561.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1058561.jpg"", ""access_level"": ""team""}]",27.75,27.28
EMR-58667,JADES-1058667,189.265445,62.20768,5.228,queued,high,7935,-1,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-58667/images/7935-obs5_ID-1058667.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1058667.jpg"", ""access_level"": ""team""}]",27.95,27.87
EMR-58757,JADES-1058757,189.167392,62.207988,5.199,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-58757/images/7935-obs5_ID-1058757.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1058757.jpg"", ""access_level"": ""team""}]",27.21,26.95
EMR-58850,JADES-1058850,189.231239,62.208216,5.362,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-58850/images/7935-obs4_ID-1058850.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1058850.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-58850/images/7935-obs5_ID-1058850.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1058850.jpg"", ""access_level"": ""team""}]",29.52,29.13
EMR-58999,JADES-1058999,189.217289,62.20875,4.718,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-58999/images/7935-obs4_ID-1058999.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1058999.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-58999/images/7935-obs5_ID-1058999.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1058999.jpg"", ""access_level"": ""team""}]",29.01,29.00
EMR-59140,JADES-1059140,189.163277,62.209121,4.614,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-59140/images/7935-obs5_ID-1059140.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1059140.jpg"", ""access_level"": ""team""}]",26.72,26.98
EMR-59331,JADES-1059331,189.217896,62.209704,4.105,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-59331/images/7935-obs4_ID-1059331.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1059331.jpg"", ""access_level"": ""team""}]",28.14,28.25
EMR-59412,JADES-1059412,189.156323,62.210001,5.176,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-59412/images/7935-obs5_ID-1059412.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1059412.jpg"", ""access_level"": ""team""}]",26.35,25.81
EMR-59643,JADES-1059643,189.224146,62.210564,5.423,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-59643/images/7935-obs4_ID-1059643.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1059643.jpg"", ""access_level"": ""team""}]",28.89,29.02
EMR-59720,JADES-1059720,189.239796,62.21083,9.633,queued,high,7935,NIRSpec high-z,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-59720/images/7935-obs5_ID-1059720.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1059720.jpg"", ""access_level"": ""team""}]",27.69,28.19
EMR-59725,JADES-1059725,189.286469,62.210873,6.293,queued,low,7935,NIRSpec z>6 filler,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-59725/images/7935-obs2_ID-1059725.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1059725.jpg"", ""access_level"": ""team""}]",27.88,27.97
EMR-59788,JADES-1059788,189.241662,62.210996,5.381,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-59788/images/7935-obs5_ID-1059788.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1059788.jpg"", ""access_level"": ""team""}]",28.79,28.21
EMR-59902,JADES-1059902,189.139256,62.211312,5.607,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-59902/images/7935-obs4_ID-1059902.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1059902.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-59902/images/7935-obs5_ID-1059902.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1059902.jpg"", ""access_level"": ""team""}]",26.88,26.68
EMR-60043,JADES-1060043,189.148148,62.211643,5.491,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-60043/images/7935-obs5_ID-1060043.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1060043.jpg"", ""access_level"": ""team""}]",28.78,28.04
EMR-60083,JADES-1060083,189.226315,62.211906,5.311,queued,medium,7935,-1,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-60083/images/7935-obs4_ID-1060083.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1060083.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-60083/images/7935-obs5_ID-1060083.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1060083.jpg"", ""access_level"": ""team""}]",26.10,25.28
EMR-60374,JADES-1060374,189.226484,62.212551,5.041,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-60374/images/7935-obs4_ID-1060374.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1060374.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-60374/images/7935-obs5_ID-1060374.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1060374.jpg"", ""access_level"": ""team""}]",28.72,28.48
EMR-60484,JADES-1060484,189.237877,62.212906,5.185,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-60484/images/7935-obs5_ID-1060484.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1060484.jpg"", ""access_level"": ""team""}]",28.17,27.93
EMR-60601,JADES-1060601,189.173145,62.213165,4.923,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-60601/images/7935-obs5_ID-1060601.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1060601.jpg"", ""access_level"": ""team""}]",27.76,27.73
EMR-61176,JADES-1061176,189.171208,62.214756,8.613,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-61176/images/7935-obs4_ID-1061176.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1061176.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-61176/images/7935-obs5_ID-1061176.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1061176.jpg"", ""access_level"": ""team""}]",28.01,26.28
EMR-61639,JADES-1061639,189.255002,62.216244,5.348,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-61639/images/7935-obs5_ID-1061639.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1061639.jpg"", ""access_level"": ""team""}]",28.01,27.24
EMR-61712,JADES-1061712,189.221212,62.21653,5.187,queued,high,7935,JADES DR4 grating UV,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-61712/images/7935-obs4_ID-1061712.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1061712.jpg"", ""access_level"": ""team""}]",26.85,26.31
EMR-61801,JADES-1061801,189.263645,62.216807,4.15,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-61801/images/7935-obs5_ID-1061801.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1061801.jpg"", ""access_level"": ""team""}]",25.82,25.77
EMR-61888,JADES-1061888,189.168015,62.217013,5.875,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-61888/images/7935-obs4_ID-1061888.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1061888.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-61888/images/7935-obs5_ID-1061888.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1061888.jpg"", ""access_level"": ""team""}]",27.95,26.42
EMR-62081,JADES-1062081,189.171955,62.217583,6.745,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-62081/images/7935-obs4_ID-1062081.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1062081.jpg"", ""access_level"": ""team""}]",28.69,27.59
EMR-62309,JADES-1062309,189.248961,62.218353,5.175,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-62309/images/7935-obs5_ID-1062309.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1062309.jpg"", ""access_level"": ""team""}]",27.55,27.12
EMR-62419,JADES-1062419,189.270969,62.218691,4.15,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-62419/images/7935-obs2_ID-1062419.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1062419.jpg"", ""access_level"": ""team""}]",26.55,26.33
EMR-62441,JADES-1062441,189.279818,62.218686,4.375,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-62441/images/7935-obs2_ID-1062441.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1062441.jpg"", ""access_level"": ""team""}]",27.38,27.52
EMR-62447,JADES-1062447,189.303793,62.21865,5.06,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-62447/images/7935-obs2_ID-1062447.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1062447.jpg"", ""access_level"": ""team""}]",29.10,28.92
EMR-62609,JADES-1062609,189.171595,62.219189,4.245,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-62609/images/7935-obs4_ID-1062609.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1062609.jpg"", ""access_level"": ""team""}]",28.24,27.97
EMR-62730,JADES-1062730,189.251291,62.219622,4.751,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-62730/images/7935-obs5_ID-1062730.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1062730.jpg"", ""access_level"": ""team""}]",28.92,29.02
EMR-62972,JADES-1062972,189.292916,62.220431,4.734,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-62972/images/7935-obs2_ID-1062972.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1062972.jpg"", ""access_level"": ""team""}]",28.52,28.88
EMR-63060,JADES-1063060,189.185476,62.220715,5.594,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-63060/images/7935-obs4_ID-1063060.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1063060.jpg"", ""access_level"": ""team""}]",28.11,27.90
EMR-63227,JADES-1063227,189.19197,62.221377,5.184,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-63227/images/7935-obs5_ID-1063227.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1063227.jpg"", ""access_level"": ""team""}]",27.76,27.16
EMR-63244,JADES-1063244,189.197016,62.221395,5.797,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-63244/images/7935-obs5_ID-1063244.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1063244.jpg"", ""access_level"": ""team""}]",28.36,28.04
EMR-63385,JADES-1063385,189.200786,62.221837,4.45,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-63385/images/7935-obs5_ID-1063385.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1063385.jpg"", ""access_level"": ""team""}]",29.17,28.59
EMR-63430,JADES-1063430,189.269544,62.222061,4.155,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-63430/images/7935-obs2_ID-1063430.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1063430.jpg"", ""access_level"": ""team""}]",27.46,27.50
EMR-63434,JADES-1063434,189.270714,62.222042,4.418,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-63434/images/7935-obs2_ID-1063434.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1063434.jpg"", ""access_level"": ""team""}]",27.82,28.26
EMR-63920,JADES-1063920,189.182596,62.223927,6.573,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-63920/images/7935-obs4_ID-1063920.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1063920.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-63920/images/7935-obs5_ID-1063920.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1063920.jpg"", ""access_level"": ""team""}]",27.98,27.22
EMR-63939,JADES-1063939,189.288033,62.223977,4.375,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-63939/images/7935-obs2_ID-1063939.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1063939.jpg"", ""access_level"": ""team""}]",26.70,27.42
EMR-64120,JADES-1064120,189.259601,62.224635,4.405,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-64120/images/7935-obs2_ID-1064120.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1064120.jpg"", ""access_level"": ""team""}]",27.40,27.77
EMR-64262,JADES-1064262,189.265818,62.225165,4.019,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-64262/images/7935-obs2_ID-1064262.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1064262.jpg"", ""access_level"": ""team""}]",27.50,27.95
EMR-64298,JADES-1064298,189.263809,62.225396,5.215,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-64298/images/7935-obs2_ID-1064298.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1064298.jpg"", ""access_level"": ""team""}]",25.96,25.47
EMR-64411,JADES-1064411,189.265212,62.225772,5.213,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-64411/images/7935-obs2_ID-1064411.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1064411.jpg"", ""access_level"": ""team""}]",28.14,28.16
EMR-64596,JADES-1064596,189.288676,62.226512,7.633,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-64596/images/7935-obs2_ID-1064596.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1064596.jpg"", ""access_level"": ""team""}]",27.60,26.95
EMR-64667,JADES-1064667,189.203817,62.226793,4.248,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-64667/images/7935-obs4_ID-1064667.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1064667.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-64667/images/7935-obs5_ID-1064667.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1064667.jpg"", ""access_level"": ""team""}]",28.07,28.51
EMR-64695,JADES-1064695,189.197549,62.227002,6.04,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-64695/images/7935-obs4_ID-1064695.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1064695.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-64695/images/7935-obs5_ID-1064695.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1064695.jpg"", ""access_level"": ""team""}]",27.04,26.61
EMR-64720,JADES-1064720,189.290429,62.227,4.753,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-64720/images/7935-obs2_ID-1064720.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1064720.jpg"", ""access_level"": ""team""}]",29.29,29.00
EMR-64816,JADES-1064816,189.20103,62.227436,6.55,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-64816/images/7935-obs4_ID-1064816.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1064816.jpg"", ""access_level"": ""team""}]",27.35,26.89
EMR-65029,JADES-1065029,189.275965,62.228397,4.287,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-65029/images/7935-obs2_ID-1065029.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1065029.jpg"", ""access_level"": ""team""}]",28.36,28.95
EMR-65234,JADES-1065234,189.223709,62.229333,5.894,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-65234/images/7935-obs5_ID-1065234.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1065234.jpg"", ""access_level"": ""team""}]",28.89,27.57
EMR-65274,JADES-1065274,189.209057,62.22957,4.248,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-65274/images/7935-obs5_ID-1065274.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1065274.jpg"", ""access_level"": ""team""}]",26.36,26.55
EMR-65530,JADES-1065530,189.232351,62.230831,3.984,queued,low,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-65530/images/7935-obs5_ID-1065530.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1065530.jpg"", ""access_level"": ""team""}]",26.41,26.74
EMR-65877,JADES-1065877,189.287617,62.232891,4.015,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-65877/images/7935-obs2_ID-1065877.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1065877.jpg"", ""access_level"": ""team""}]",26.48,26.23
EMR-66305,JADES-1066305,189.235816,62.235315,5.286,queued,high,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-66305/images/7935-obs2_ID-1066305.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1066305.jpg"", ""access_level"": ""team""}]",27.57,26.94
EMR-66572,JADES-1066572,189.24205,62.237363,4.801,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-66572/images/7935-obs2_ID-1066572.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1066572.jpg"", ""access_level"": ""team""}]",27.90,28.49
EMR-66722,JADES-1066722,189.243669,62.238691,5.119,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-66722/images/7935-obs2_ID-1066722.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1066722.jpg"", ""access_level"": ""team""}]",28.08,27.70
